Week_Start_Date,Agency,Final Incident Type,of_Incidents_Calculated,Call to First Pickup,Call to PD Calltaker Handoff,Call to FDNY Pickup,Call_to_FDNY_Job_Creation,Call to EMS Pickup,Call_to_Agency_Job_Creation,Call_to_Agency_Dispatch,Call_to_Agency_Arrival,Call_to_First_Arrival(Multi-Agency Incidents),Median Pickup,Median Calltaker Handoff,Median_FDNY_Pickup,Median FDNY Job Creation,Median_Ems_Pickup,Median Ems Job Creation,Median_Dispatch,Median_Travel,Median_Cumulative_First_Arrival(Multi-Agency Incidents),Average Travel,Average Dispatch,Average EMS Processing,Average EMS Pickup,Average Calltaker Processing,Average Pickup,Average FD Pickup,Average FD Processing
2/6/2017,NYPD (Non-CIP),Vehicle Accident,3313,3.47,176.46,,,,,809.48,3477.3,3417.94,3,151,,,,,276,1664,2356,44.46,10.55,,,2.88,0.06,,
1/30/2017,EMS,1. Life Threating Med Emergencies,9577,3.65,60.86,,,65.56,126.81,152.04,528.03,467.5,3,66,,,10,42.5,77,327,395,6.27,1.4,0.93,0.1,0.96,0.06,,
1/30/2017,EMS,2. Non-Life Threatening Med Emergencies,12980,3.66,79.85,,,86.15,144.18,180.9,690.43,609.75,3,82.5,,,10,48,82.5,435,524.5,8.49,1.54,0.87,0.14,1.27,0.06,,
1/30/2017,FDNY,1. Structural Fires,296,3.41,77.7,,,,,90.15,281.63,272.98,3,65,,,,,10,187.5,265,3.19,0.21,,,1.24,0.06,,
1/30/2017,FDNY,2. Non-Structural Fires,139,3.4,80.29,,,,,93.45,360.53,355.21,3,66,,,,,9,248,319,4.45,0.22,,,1.28,0.06,,
1/30/2017,FDNY,3. Medical Emergencies,1955,3.32,168.09,,,67.84,164.49,191.82,467.73,400.16,3,109,,,5,46,7,257,377,4.6,0.4,1.65,0.09,2.75,0.06,,
1/30/2017,FDNY,4. Non-Medical Emergencies,2582,3.75,183.64,,,,,201.35,501.09,450.91,3,80,,,,,12,269,378,5,0.3,,,3,0.06,,
1/30/2017,NYPD,1. Critical,848,3.65,118.94,,,,,201.51,375.48,368.45,3,92,,,,,55.5,123,308,2.9,1.38,,,1.92,0.06,,
1/30/2017,NYPD,2. Serious,1941,3.62,126.74,,,,,235.23,501.45,484.77,3,97,,,,,69,179,385,4.44,1.81,,,2.05,0.06,,
1/30/2017,NYPD,3. Non-Critical,693,3.61,169.88,,,,,365.04,909.96,909.15,3,138,,,,,103,309,635,9.08,3.25,,,2.77,0.06,,
1/30/2017,NYPD (Non-CIP),Alarms,2378,3.74,128.12,,,,,620.49,2333.67,2333.67,3,108,,,,,230,877.5,1437,28.55,8.21,,,2.07,0.06,,
1/30/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1196,3.64,171.68,,,,,620.58,1792.43,1777.62,3,150,,,,,175,508,1034.5,19.53,7.48,,,2.8,0.06,,
1/30/2017,NYPD (Non-CIP),Dispute,5038,3.59,181.49,,,,,655.23,2149.23,2142.4,3,151,,,,,178,714,1272.5,24.9,7.9,,,2.96,0.06,,
1/30/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,453,3.9,119.48,,,,,213.22,1729.32,824.91,3,88,,,,,52,947,393,25.27,1.56,,,1.93,0.07,,
1/30/2017,NYPD (Non-CIP),Other Crimes (In Progress),2143,3.67,164.16,,,,,358.34,907.21,901.09,3,139,,,,,96,301,612,9.15,3.24,,,2.67,0.06,,
1/30/2017,NYPD (Non-CIP),Past Crime,2956,3.54,214.72,,,,,788.04,3226.12,3183.56,3,182,,,,,240.5,1305.5,2040.5,40.63,9.56,,,3.52,0.06,,
1/30/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,217,3.82,111.73,,,,,399.82,1581.59,1571,3,82,,,,,120,676,1056,19.7,4.8,,,1.8,0.06,,
1/30/2017,NYPD (Non-CIP),Possible Crimes,6874,3.68,155.63,,,,,642.13,2357.92,2288.87,3,121,,,,,189,803.5,1321.5,28.6,8.11,,,2.53,0.06,,
1/30/2017,NYPD (Non-CIP),Vehicle Accident,3103,3.46,176.49,,,,,767.33,3278.4,3207.39,3,147,,,,,257,1641,2240,41.85,9.85,,,2.88,0.06,,
1/23/2017,EMS,1. Life Threating Med Emergencies,9551,3.51,61.48,,,66.18,131.3,158.92,534.55,475.33,3,63.75,,,10,42.5,77.5,329,409.5,6.26,1.48,0.99,0.1,0.97,0.06,,
1/23/2017,EMS,2. Non-Life Threatening Med Emergencies,13091,3.48,80.5,,,86.88,144.46,188.2,705.82,622.31,3,83,,,10.5,47,85,450.5,531.5,8.63,1.67,0.88,0.14,1.29,0.06,,
1/23/2017,FDNY,1. Structural Fires,276,3.59,78.68,,,,,92.03,292.51,287.81,3,65,,,,,10,191,279.5,3.34,0.22,,,1.25,0.06,,
1/23/2017,FDNY,2. Non-Structural Fires,141,4.11,85.65,,,,,98.98,359.56,347.78,3,67,,,,,10,235,320,4.34,0.22,,,1.36,0.07,,
1/23/2017,FDNY,3. Medical Emergencies,2207,3.35,159.63,,,69.16,156.28,189.63,464.57,399.43,3,108,,,5,47,7,256,376,4.58,0.5,1.48,0.09,2.6,0.06,,
1/23/2017,FDNY,4. Non-Medical Emergencies,2890,3.47,193.64,,,,,210.75,508.46,465.66,3,84,,,,,12,269,386,4.96,0.29,,,3.17,0.06,,
1/23/2017,NYPD,1. Critical,958,3.58,119.6,,,,,209.94,395.96,377.89,3,90,,,,,60,139,318.5,3.1,1.51,,,1.93,0.06,,
1/23/2017,NYPD,2. Serious,1972,3.5,124.23,,,,,230.31,509.72,486.8,3,96,,,,,67,184,388,4.66,1.77,,,2.01,0.06,,
1/23/2017,NYPD,3. Non-Critical,734,3.56,164.55,,,,,376.67,938.26,931.5,3,136,,,,,98,329.5,654.5,9.36,3.54,,,2.68,0.06,,
1/23/2017,NYPD (Non-CIP),Alarms,2496,3.53,124.25,,,,,600.6,2358.59,2358.59,3,105,,,,,216,900.5,1445,29.3,7.94,,,2.01,0.06,,
1/23/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1206,3.69,170.51,,,,,622.13,1718.27,1685.36,3,144,,,,,173,515,1030,18.27,7.53,,,2.78,0.06,,
1/23/2017,NYPD (Non-CIP),Dispute,4994,3.51,176.39,,,,,686.54,2153.76,2144.21,3,149,,,,,184,707,1310.5,24.45,8.5,,,2.88,0.06,,
1/23/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,408,3.72,125.69,,,,,224.33,1932.29,928.74,3,95.5,,,,,55,993.5,414,28.47,1.64,,,2.03,0.06,,
1/23/2017,NYPD (Non-CIP),Other Crimes (In Progress),2215,3.59,162.47,,,,,359.49,901.75,898.32,3,135,,,,,98,305,623,9.04,3.28,,,2.65,0.06,,
1/23/2017,NYPD (Non-CIP),Past Crime,3143,3.33,213.09,,,,,840.39,3438.1,3371.92,3,181,,,,,229,1445,2143,43.3,10.45,,,3.5,0.06,,
1/23/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,181,3.33,105.76,,,,,391.69,1428.08,1428.08,3,83,,,,,100,648,959,17.27,4.77,,,1.71,0.06,,
1/23/2017,NYPD (Non-CIP),Possible Crimes,7120,3.48,158.1,,,,,671.57,2481.56,2374.06,3,124,,,,,195,854.5,1366.5,30.17,8.56,,,2.58,0.06,,
1/23/2017,NYPD (Non-CIP),Vehicle Accident,3056,3.21,173.24,,,,,774.12,3430.07,3359.75,3,144.5,,,,,245,1698,2321,44.27,10.01,,,2.83,0.05,,
1/16/2017,EMS,1. Life Threating Med Emergencies,9874,3.45,61.3,,,65.94,125.6,155.35,538.13,475.75,3,67.5,,,10,43,79,336,408.5,6.38,1.43,0.9,0.1,0.97,0.06,,
1/16/2017,EMS,2. Non-Life Threatening Med Emergencies,13089,3.46,77.1,,,83.4,129.86,191.45,731.18,637.63,3,81.5,,,10.5,47,85.5,455.25,529.5,9,1.79,0.72,0.13,1.23,0.06,,
1/16/2017,FDNY,1. Structural Fires,242,3.5,76.07,,,,,88.33,283,277.49,3,65,,,,,9,189,266,3.24,0.2,,,1.21,0.06,,
1/16/2017,FDNY,2. Non-Structural Fires,220,3.48,81.21,,,,,95.01,348.33,343.5,3,61.5,,,,,10,239.5,309,4.22,0.23,,,1.3,0.06,,
1/16/2017,FDNY,3. Medical Emergencies,2199,3.38,168.55,,,68.53,164.98,193.11,465.29,398.19,3,109,,,5,49,7,252,377,4.54,0.41,1.64,0.09,2.75,0.06,,
1/16/2017,FDNY,4. Non-Medical Emergencies,2677,3.55,187.5,,,,,204.42,498.94,447.71,3,78,,,,,12,263,370,4.91,0.28,,,3.07,0.06,,
1/16/2017,NYPD,1. Critical,997,3.38,125.44,,,,,209.31,396.73,386.71,3,96,,,,,57,129,321,3.12,1.4,,,2.03,0.06,,
1/16/2017,NYPD,2. Serious,2021,3.49,121.61,,,,,225.58,494.91,483.19,3,97,,,,,70,183,390,4.49,1.73,,,1.97,0.06,,
1/16/2017,NYPD,3. Non-Critical,717,3.43,158.37,,,,,394.84,989.91,972.97,3,131,,,,,107,331,660,9.92,3.94,,,2.58,0.06,,
1/16/2017,NYPD (Non-CIP),Alarms,2121,3.51,124.67,,,,,610.56,2293.53,2292.81,3,104,,,,,234,912,1460,28.05,8.1,,,2.02,0.06,,
1/16/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1228,3.43,165.68,,,,,588.92,1772.67,1753.76,3,142,,,,,173.5,533,1045.5,19.73,7.05,,,2.7,0.06,,
1/16/2017,NYPD (Non-CIP),Dispute,5017,3.37,178.36,,,,,683.68,2191.98,2177.77,3,147,,,,,173,703,1258,25.14,8.42,,,2.92,0.06,,
1/16/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,508,3.65,122.11,,,,,208.07,1889.25,993.9,3,92,,,,,47.5,916,409,28.02,1.43,,,1.97,0.06,,
1/16/2017,NYPD (Non-CIP),Other Crimes (In Progress),2192,3.36,163.89,,,,,376.81,939.69,936.02,3,134.5,,,,,102,303,629,9.38,3.55,,,2.68,0.06,,
1/16/2017,NYPD (Non-CIP),Past Crime,3124,3.23,211.93,,,,,790.25,3265.91,3223.22,3,174,,,,,226,1384,2066,41.26,9.64,,,3.48,0.05,,
1/16/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,270,3.22,104.36,,,,,420.2,1639.04,1611.31,3,78,,,,,142,752,1089.5,20.31,5.26,,,1.69,0.05,,
1/16/2017,NYPD (Non-CIP),Possible Crimes,6705,3.39,158.34,,,,,644.56,2361.93,2288.92,3,121,,,,,182,805,1314,28.62,8.1,,,2.58,0.06,,
1/16/2017,NYPD (Non-CIP),Vehicle Accident,3046,3.13,172,,,,,805.23,3493.01,3439.28,3,145,,,,,264.5,1765,2391.5,44.8,10.55,,,2.81,0.05,,
1/9/2017,EMS,1. Life Threating Med Emergencies,10162,3.51,61.85,,,66.47,123.25,159.36,560.52,498.43,3,67,,,10,44,82.5,351.5,429,6.69,1.47,0.84,0.1,0.98,0.06,,
1/9/2017,EMS,2. Non-Life Threatening Med Emergencies,13604,3.51,76.33,,,82.49,117.69,218.88,806.99,691.59,3,81.5,,,10,48,91.5,477.5,549.5,9.8,2.21,0.53,0.13,1.22,0.06,,
1/9/2017,FDNY,1. Structural Fires,318,3.43,79.41,,,,,105.18,308.71,305.39,3,62,,,,,10,198.5,282.5,3.39,0.19,,,1.27,0.06,,
1/9/2017,FDNY,2. Non-Structural Fires,624,3.5,98.16,,,,,116.79,364.28,358.2,3,65,,,,,13,243.5,328.5,4.12,0.26,,,1.58,0.06,,
1/9/2017,FDNY,3. Medical Emergencies,2014,3.44,192.6,,,67.94,188.57,228.86,515.44,422.16,3,114,,,5,50,7,260,389,4.78,0.6,2.05,0.08,3.15,0.06,,
1/9/2017,FDNY,4. Non-Medical Emergencies,3323,3.5,160.33,,,,,195.04,509.72,482.4,3,78,,,,,12,274,383,5.24,0.27,,,2.62,0.06,,
1/9/2017,NYPD,1. Critical,890,3.52,117.79,,,,,210.14,393.3,377.21,3,86,,,,,61,128.5,318,3.05,1.54,,,1.9,0.06,,
1/9/2017,NYPD,2. Serious,1916,3.54,122.15,,,,,241.79,507.16,487.23,3,92,,,,,72,175,391,4.42,1.99,,,1.98,0.06,,
1/9/2017,NYPD,3. Non-Critical,757,3.55,159,,,,,403.39,1023.44,1012.79,3,130,,,,,104,354,664,10.33,4.07,,,2.59,0.06,,
1/9/2017,NYPD (Non-CIP),Alarms,2451,3.55,122.19,,,,,662.73,2474.17,2474.17,3,103,,,,,250,871,1479,30.19,9.01,,,1.98,0.06,,
1/9/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1202,3.54,168.06,,,,,669.65,1915.83,1903.61,3,140,,,,,194,620,1171.5,20.77,8.36,,,2.74,0.06,,
1/9/2017,NYPD (Non-CIP),Dispute,5178,3.45,172.51,,,,,752.02,2308.83,2292.21,3,145,,,,,193,713,1323,25.95,9.66,,,2.82,0.06,,
1/9/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,525,3.62,115.78,,,,,232.07,2056.04,904.54,3,87,,,,,65,1157,389,30.4,1.94,,,1.87,0.06,,
1/9/2017,NYPD (Non-CIP),Other Crimes (In Progress),2243,3.61,158.78,,,,,402.15,964.52,963.52,3,129,,,,,105,326,644,9.37,4.06,,,2.59,0.06,,
1/9/2017,NYPD (Non-CIP),Past Crime,3132,3.32,207.82,,,,,882.99,3485.06,3423.2,3,173,,,,,245,1401.5,2139.5,43.37,11.25,,,3.41,0.06,,
1/9/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,215,3.45,101.46,,,,,359.61,1527.76,1526.11,3,77,,,,,116,687,1065,19.47,4.3,,,1.63,0.06,,
1/9/2017,NYPD (Non-CIP),Possible Crimes,6620,3.51,158.25,,,,,721.53,2611,2516.6,3,122,,,,,202,858,1370,31.49,9.39,,,2.58,0.06,,
1/9/2017,NYPD (Non-CIP),Vehicle Accident,3322,3.24,169.04,,,,,837.8,3637.68,3565.2,3,141,,,,,271,1755,2408,46.66,11.15,,,2.76,0.05,,
1/2/2017,EMS,1. Life Threating Med Emergencies,9526,3.52,60.86,,,65.45,125.95,160.36,559.36,493.2,3,66.5,,,9,43,81.5,342.25,420,6.65,1.53,0.93,0.1,0.96,0.06,,
1/2/2017,EMS,2. Non-Life Threatening Med Emergencies,13279,3.54,74.18,,,80.03,121.95,192.84,771.26,671.56,3,78.5,,,9.5,47,87,480,548,9.64,1.83,0.63,0.13,1.18,0.06,,
1/2/2017,FDNY,1. Structural Fires,313,3.58,82.93,,,,,96.7,303.29,297.7,3,66,,,,,11,203,287,3.44,0.23,,,1.32,0.06,,
1/2/2017,FDNY,2. Non-Structural Fires,333,3.49,138.54,,,,,153.36,398.5,363.28,3,71,,,,,12,234,328,4.09,0.25,,,2.25,0.06,,
1/2/2017,FDNY,3. Medical Emergencies,2259,3.38,176.74,,,68.29,172.99,209.24,487.04,417.53,3,110,,,5,50,7,260,384,4.63,0.54,1.78,0.09,2.89,0.06,,
1/2/2017,FDNY,4. Non-Medical Emergencies,2829,3.63,170.6,,,,,187.14,482.78,445.46,3,80,,,,,12,269,377,4.93,0.28,,,2.78,0.06,,
1/2/2017,NYPD,1. Critical,875,3.49,122.33,,,,,211.17,438.51,430.41,3,93,,,,,58,149,340,3.79,1.48,,,1.98,0.06,,
1/2/2017,NYPD,2. Serious,1595,3.52,127.44,,,,,240.65,504.21,484.3,3,97,,,,,73,183,401,4.39,1.89,,,2.07,0.06,,
1/2/2017,NYPD,3. Non-Critical,596,3.4,168.07,,,,,382.12,969.71,956.94,3,139,,,,,110,366.5,676,9.79,3.57,,,2.74,0.06,,
1/2/2017,NYPD (Non-CIP),Alarms,2375,3.57,122.63,,,,,612.8,2345.01,2345.01,3,106,,,,,235,849,1381,28.87,8.17,,,1.98,0.06,,
1/2/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1058,3.44,168.29,,,,,580.12,1699.35,1685.75,3,140,,,,,155.5,563,1009,18.65,6.86,,,2.75,0.06,,
1/2/2017,NYPD (Non-CIP),Dispute,4908,3.49,176.82,,,,,686.38,2260.18,2251.5,3,149.5,,,,,182,723.5,1295,26.23,8.49,,,2.89,0.06,,
1/2/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,489,3.74,118.36,,,,,234.15,1752.84,777.13,3,88,,,,,59,963,406,25.31,1.93,,,1.91,0.06,,
1/2/2017,NYPD (Non-CIP),Other Crimes (In Progress),1933,3.52,164.91,,,,,402.79,980.21,978.8,3,139,,,,,101,329,649,9.62,3.96,,,2.69,0.06,,
1/2/2017,NYPD (Non-CIP),Past Crime,2821,3.34,209.49,,,,,819.26,3444,3392.2,3,177,,,,,223,1416,2153,43.75,10.16,,,3.44,0.06,,
1/2/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,184,3.65,91.58,,,,,352.39,1476.68,1461.47,3,81,,,,,111.5,600.5,968.5,18.74,4.35,,,1.47,0.06,,
1/2/2017,NYPD (Non-CIP),Possible Crimes,6107,3.49,159.37,,,,,658.64,2429.23,2353.05,3,123,,,,,184,834,1335,29.51,8.32,,,2.6,0.06,,
1/2/2017,NYPD (Non-CIP),Vehicle Accident,3264,3.16,168.58,,,,,805.74,3537.97,3485.52,3,141,,,,,250,1756.5,2379,45.54,10.62,,,2.76,0.05,,
12/26/2016,EMS,1. Life Threating Med Emergencies,10337,4.02,63.43,,,68.19,123.63,170.08,546.72,482.42,3,70,,,10,41.5,85.5,329.5,415.5,6.28,1.64,0.84,0.1,0.99,0.07,,
12/26/2016,EMS,2. Non-Life Threatening Med Emergencies,13564,3.99,78.65,,,84.74,128.43,219.57,747.34,658.23,3,82,,,10,46,94,449,532.25,8.8,2.14,0.65,0.13,1.25,0.07,,
12/26/2016,FDNY,1. Structural Fires,362,4.04,77.67,,,,,90.19,289.11,286.77,3,63,,,,,10,191.5,273,3.32,0.21,,,1.23,0.07,,
12/26/2016,FDNY,2. Non-Structural Fires,180,3.61,82.58,,,,,96.06,362.68,350.37,3,64,,,,,9,233,318.5,4.44,0.22,,,1.32,0.06,,
12/26/2016,FDNY,3. Medical Emergencies,2184,3.58,182.21,,,70.48,178.33,233.11,503.32,410.91,3,109.5,,,5,47,8,254,379,4.5,0.85,1.84,0.09,2.98,0.06,,
12/26/2016,FDNY,4. Non-Medical Emergencies,2906,4.13,183.05,,,,,198.78,485.89,446.26,3,79,,,,,12,256,365,4.79,0.26,,,2.98,0.07,,
12/26/2016,NYPD,1. Critical,1092,3.99,118.36,,,,,229.16,430.62,412.76,3,92,,,,,62,135,330.5,3.36,1.85,,,1.91,0.07,,
12/26/2016,NYPD,2. Serious,2250,4.06,124.12,,,,,249.99,521.23,508.67,3,95,,,,,72,179,391.5,4.52,2.1,,,2,0.07,,
12/26/2016,NYPD,3. Non-Critical,718,4.09,167.99,,,,,437.04,1074.27,1069.08,3,141,,,,,100,329,669,10.62,4.48,,,2.73,0.07,,
12/26/2016,NYPD (Non-CIP),Alarms,2488,3.94,124.64,,,,,690.88,2541.95,2541.59,3,105,,,,,253.5,946.5,1506,30.85,9.44,,,2.01,0.07,,
12/26/2016,NYPD (Non-CIP),Disorderly Person/Group/Noise,1273,4.08,170.41,,,,,667.88,1805.55,1769.41,3,145,,,,,175,520,1025,18.96,8.29,,,2.77,0.07,,
12/26/2016,NYPD (Non-CIP),Dispute,5666,3.98,180.28,,,,,845.8,2539.27,2522.92,3,152,,,,,195.5,769.5,1411.5,28.22,11.09,,,2.94,0.07,,
12/26/2016,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,534,3.99,113.93,,,,,228.88,1847.11,805,3,87.5,,,,,62,929.5,378,26.97,1.92,,,1.83,0.07,,
12/26/2016,NYPD (Non-CIP),Other Crimes (In Progress),2368,4.02,162.59,,,,,413.12,932.1,930.44,3,136,,,,,101,289,607,8.65,4.18,,,2.64,0.07,,
12/26/2016,NYPD (Non-CIP),Past Crime,3136,3.72,217.3,,,,,878.58,3275.76,3223.8,3,180,,,,,227.5,1307.5,2072.5,39.95,11.02,,,3.56,0.06,,
12/26/2016,NYPD (Non-CIP),Police Officer/Security Holding Suspect,195,3.95,101.17,,,,,351.79,1423.1,1413.42,3,77,,,,,124,604,905,17.86,4.18,,,1.62,0.07,,
12/26/2016,NYPD (Non-CIP),Possible Crimes,6884,3.98,154.4,,,,,743.89,2524.88,2449.06,3,119,,,,,194,800,1333.5,29.68,9.82,,,2.51,0.07,,
12/26/2016,NYPD (Non-CIP),Vehicle Accident,2995,3.62,175.41,,,,,898.42,3470.84,3435.86,3,149,,,,,281,1592,2360,42.87,12.05,,,2.86,0.06,,
12/19/2016,EMS,1. Life Threating Med Emergencies,10162,4.16,63.32,,,68.08,124.49,161.32,546.51,482.15,3,64.5,,,9.5,41.5,83.5,334.25,409.25,6.42,1.49,0.84,0.1,0.99,0.07,,
12/19/2016,EMS,2. Non-Life Threatening Med Emergencies,13645,4.18,78.34,,,84.37,129.99,198.1,746.8,655.09,3,81,,,10,46.5,94,467,541.5,9.14,1.85,0.68,0.13,1.24,0.07,,
12/19/2016,FDNY,1. Structural Fires,398,3.97,85.85,,,,,98.02,295.34,287.68,3,63,,,,,9,195,275.5,3.29,0.2,,,1.36,0.07,,
12/19/2016,FDNY,2. Non-Structural Fires,221,4.01,97.37,,,,,111.1,375.37,369.3,3,60,,,,,10,259,329,4.4,0.23,,,1.56,0.07,,
12/19/2016,FDNY,3. Medical Emergencies,2389,4.03,179.36,,,70.01,175.42,209.53,484.57,414.25,3,110,,,5,47,7,257,387,4.58,0.5,1.79,0.09,2.92,0.07,,
12/19/2016,FDNY,4. Non-Medical Emergencies,3212,4.29,156.66,,,,,172.88,473.48,441.42,3,78,,,,,12,265,372,5.01,0.27,,,2.54,0.07,,
12/19/2016,NYPD,1. Critical,1060,3.88,119.53,,,,,219.22,432.71,412.39,3,90,,,,,61,145,333.5,3.56,1.66,,,1.93,0.06,,
12/19/2016,NYPD,2. Serious,2095,4.21,120.96,,,,,248.02,535.78,520.9,3,91,,,,,73,200,405,4.8,2.12,,,1.95,0.07,,
12/19/2016,NYPD,3. Non-Critical,752,4.06,162.6,,,,,412.01,1128.06,1121.87,3,134.5,,,,,108.5,362.5,714,11.93,4.16,,,2.64,0.07,,
12/19/2016,NYPD (Non-CIP),Alarms,2534,4.06,126.72,,,,,760.99,2851.97,2847.67,3,106,,,,,257,1106.5,1751,34.85,10.57,,,2.04,0.07,,
12/19/2016,NYPD (Non-CIP),Disorderly Person/Group/Noise,1188,4.1,169.68,,,,,661.25,2008.46,2005.7,3,145,,,,,177,564.5,1104,22.45,8.19,,,2.76,0.07,,
12/19/2016,NYPD (Non-CIP),Dispute,5327,4.07,179.69,,,,,798.65,2501.43,2486.31,3,151,,,,,199,776,1429,28.38,10.32,,,2.93,0.07,,
12/19/2016,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,564,4.42,114.41,,,,,260.59,2139.62,1015.08,3,84,,,,,66,1047.5,383,31.32,2.44,,,1.83,0.07,,
12/19/2016,NYPD (Non-CIP),Other Crimes (In Progress),2283,4.18,160.23,,,,,395.37,975.15,969.85,3,132,,,,,99,305,625,9.66,3.92,,,2.6,0.07,,
12/19/2016,NYPD (Non-CIP),Past Crime,3319,3.97,212.43,,,,,967.72,3849.88,3779.37,3,176,,,,,271,1633,2435,48.04,12.59,,,3.47,0.07,,
12/19/2016,NYPD (Non-CIP),Police Officer/Security Holding Suspect,213,4.35,106.72,,,,,569.17,1831.99,1810.05,3,79,,,,,126,714,1323,21.05,7.71,,,1.71,0.07,,
12/19/2016,NYPD (Non-CIP),Possible Crimes,6878,4.06,155.69,,,,,776.16,2795.94,2704.67,3,121,,,,,213,954,1491,33.66,10.34,,,2.53,0.07,,
12/19/2016,NYPD (Non-CIP),Vehicle Accident,3776,3.72,170.61,,,,,985.89,4086.63,4007.21,3,143,,,,,328.5,1920.5,2738,51.68,13.59,,,2.78,0.06,,
12/12/2016,EMS,1. Life Threating Med Emergencies,10046,3.98,62.79,,,67.54,128.48,165.87,557.02,492.41,3,66.5,,,10.5,43,87,348,430.5,6.52,1.55,0.89,0.1,0.98,0.07,,
12/12/2016,EMS,2. Non-Life Threatening Med Emergencies,13912,3.96,80.06,,,86.34,136.99,210.04,773.42,675.87,3,83.5,,,10.5,47,96.5,485.5,567,9.39,2,0.75,0.14,1.27,0.07,,
12/12/2016,FDNY,1. Structural Fires,332,4.06,78.59,,,,,91.34,302.87,296.52,3,62,,,,,10,204,287,3.53,0.21,,,1.24,0.07,,
12/12/2016,FDNY,2. Non-Structural Fires,274,3.8,90.88,,,,,106.57,350.34,341.54,3,66.5,,,,,11,237.5,318.5,4.06,0.26,,,1.45,0.06,,
12/12/2016,FDNY,3. Medical Emergencies,2479,3.81,180.11,,,70.59,176.28,214.79,490.56,418.61,3,111,,,5,46,7,259,390,4.6,0.58,1.8,0.09,2.94,0.06,,
12/12/2016,FDNY,4. Non-Medical Emergencies,3700,3.93,175.34,,,,,192.25,502.42,468.01,3,81,,,,,12,275,388,5.17,0.28,,,2.86,0.07,,
12/12/2016,NYPD,1. Critical,969,3.9,121.78,,,,,217.96,438.14,419.52,3,91,,,,,61,144,345,3.67,1.6,,,1.96,0.06,,
12/12/2016,NYPD,2. Serious,1913,3.85,124.96,,,,,246.04,558.09,541.76,3,94,,,,,74,199,423,5.2,2.02,,,2.02,0.06,,
12/12/2016,NYPD,3. Non-Critical,812,4.03,161.72,,,,,432,1106.99,1100.92,3,138.5,,,,,116,357,716,11.25,4.5,,,2.63,0.07,,
12/12/2016,NYPD (Non-CIP),Alarms,3004,4.16,128.03,,,,,728.02,2757.32,2757.32,3,107,,,,,282,1026.5,1693,33.82,10,,,2.06,0.07,,
12/12/2016,NYPD (Non-CIP),Disorderly Person/Group/Noise,1220,3.9,178.62,,,,,720.18,2176.55,2148.62,3,155,,,,,206,667,1251,24.27,9.03,,,2.91,0.06,,
12/12/2016,NYPD (Non-CIP),Dispute,5186,3.93,180.67,,,,,813.46,2546.47,2535.99,3,152.5,,,,,226,810,1492.5,28.88,10.55,,,2.95,0.07,,
12/12/2016,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,575,3.68,111.79,,,,,239.97,2249.77,969.13,3,88,,,,,66,1155,400,33.5,2.14,,,1.8,0.06,,
12/12/2016,NYPD (Non-CIP),Other Crimes (In Progress),2241,3.89,166.58,,,,,401.19,1010.73,1007.15,3,138,,,,,105,350,680,10.16,3.91,,,2.71,0.06,,
12/12/2016,NYPD (Non-CIP),Past Crime,3206,3.64,207.56,,,,,1000.56,4009.23,3935.51,3,177,,,,,299.5,1680,2462,50.14,13.22,,,3.4,0.06,,
12/12/2016,NYPD (Non-CIP),Police Officer/Security Holding Suspect,227,4.2,110.69,,,,,406.38,1513.3,1511.27,3,84,,,,,111,537,903,18.45,4.93,,,1.77,0.07,,
12/12/2016,NYPD (Non-CIP),Possible Crimes,6632,3.94,160.62,,,,,804.74,2862.12,2746.55,3,126,,,,,225,957,1549,34.29,10.74,,,2.61,0.07,,
12/12/2016,NYPD (Non-CIP),Vehicle Accident,3963,3.47,174.63,,,,,940.49,3899.03,3835.9,3,148,,,,,306,1877,2676,49.31,12.76,,,2.85,0.06,,
12/5/2016,EMS,1. Life Threating Med Emergencies,9646,3.69,63.57,,,68.13,129.37,165.79,544.53,482.75,3,67.5,,,9,43,83.5,336.5,419,6.31,1.53,0.9,0.1,1,0.06,,
